content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
伊利亚prpr,53.525,1,16777215,2014-11-02 00:12:32,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,prpr,prpr
第8职阶：teacher,740.181,5,15138834,2025-05-17 11:29:17,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,8teacher,8teacher
SABER线里因为士郎说saber穿这个好看所以saber一直只穿这件,547.937,1,16765698,2024-10-21 02:42:04,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,SABERsabersaber,SABERsabersaber
bilibili赛高,154.36,5,15138834,2014-11-02 00:12:42,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,bilibili,bilibili
老师体术很强，加了buff相当于体术超强的英灵了,776.848,1,16777215,2022-12-31 05:17:09,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,buff,buff
06版直接被b叔劈了,342.141,1,16777215,2022-10-27 17:39:10,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,06b,06b
这个Lancer好帅,425.637,5,65535,2014-11-02 01:01:56,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,Lancer,Lancer
好可爱wwww,39.538,1,16777215,2014-11-02 00:12:32,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,wwww,wwww
凛的从者：actor,1271.46,5,16777215,2025-09-17 09:42:13,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,actor,actor
樱不是吃醋，她在确认这是不是servant,1010.738,5,16707842,2025-09-17 09:36:31,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,servant,servant
saber：我在你家藏了10年,1000.391,5,16755202,2024-06-22 12:22:20,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,saber10,saber10
叫薇尔莉特（bushi）,529.226,1,16707842,2023-07-21 17:51:28,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,bushi,bushi
prprpr~,257.266,5,16777215,2023-05-11 00:44:26,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,prprpr,prprpr
c妈五战拿命在c，一个人供给三个从者魔力顺带给人民教师上buff，全程魔力都靠自己维持没有一滴是人民教师的,1240.875,5,16777215,2026-01-12 18:50:05,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,ccbuff,ccbuff
这部剧叫UBW。红A的宝具也是UBW。你猜谁是主角,477.654,1,15138834,2025-11-22 23:06:08,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,UBWAUBW,UBWAUBW
英灵是可以当多重阶职的，R姐骑阶也可以成为术阶被召唤，狂阶是b叔最弱的状态,516.864,5,15138834,2025-10-26 15:48:52,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,Rb,Rb
红a真正的宝具没开，b叔面对全力轰炸的红a场面就是打不着和打不死,516.179,5,15138834,2025-10-26 15:47:31,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,aba,aba
这里就不得不提某个吧大招当平a用的saber,488.705,5,15138834,2025-08-31 20:31:33,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,asaber,asaber
4P,1133.936,1,16777215,2025-08-28 23:04:37,2554067,4,战意之所在,Fate/stay night [Unlimited Blade Works] 第一季,1674473,4P,4P
