content,time,mode,color,send_time,cid,episode,episode_title,anime_title,aid,clean_content,segmented
3…3D？,941.908,1,16777215,2026-03-07 18:51:56,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,33D,33D
大喵还问了初华的意见，祥子也摇头，都知道初华那边还有Sumimi，但她自己还是摘了啊,1369.647,1,16777215,2026-03-06 17:09:21,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Sumimi,Sumimi
faze,431.024,1,16777215,2026-03-04 07:34:20,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,faze,faze
project4,590.296,1,16777215,2026-03-01 18:56:06,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,project4,project4
假面骑士（dogs）,984.832,1,15138834,2026-02-28 09:39:11,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,dogs,dogs
bad ending,582.895,1,16777215,2026-02-27 13:16:34,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,bad ending,bad ending
device太心狠了。。。。。,1087.472,5,52480,2026-02-26 23:05:19,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,device,device
madao,519.031,1,16777215,2026-02-26 20:09:00,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,madao,madao
手机得了mvp,477.262,5,38979,2026-02-26 19:28:59,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,mvp,mvp
时光时光慢些吧T-T,826.501,1,16777215,2026-02-26 01:05:40,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,TT,TT
这才是真正的music,256.04,1,16707842,2026-02-24 21:06:46,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,music,music
Nooooo,583.243,5,15138834,2026-02-24 18:29:09,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Nooooo,Nooooo
NOOOO,583.243,1,16777215,2026-02-24 18:28:56,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,NOOOO,NOOOO
为什么要演奏xxx啊,707.361,1,16777215,2026-02-23 19:53:22,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,xxx,xxx
taki酱taki酱taki酱,696.311,1,16777215,2026-02-20 12:40:49,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,takitakitaki,takitakitaki
放kkr出ban位,1338.872,5,16707842,2026-02-17 23:14:59,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,kkrban,kkrban
soyo：6,1356.603,1,16777215,2026-02-14 22:33:35,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,soyo6,soyo6
gugaga,689.448,1,16777215,2026-02-13 13:08:16,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,gugaga,gugaga
WC，盒武器,1001.527,1,16777215,2026-02-13 01:21:37,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,WC,WC
​saki酱●▛▙saki酱●▛▙saki酱●▛▙ saki酱●▛▙saki酱●▛▙saki酱●▛▙ saki酱●▛▙saki酱●▛▙saki酱●▛▙ saki酱●▛▙saki酱●▛▙saki酱●▛▙,439.113,5,16777215,2026-02-09 21:33:40,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,sakisakisaki sakisakisaki sakisakisaki sakisakisaki,sakisakisaki sakisakisaki sakisakisaki sakisakisaki
wow猫是卡密吧,1284.577,1,16777215,2026-02-08 17:03:07,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,wow,wow
killliss！,147.826,1,16777215,2026-02-07 00:09:18,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,killliss,killliss
细节anon和soyo的乐器摆在一起,968.784,5,16777215,2026-02-05 09:09:05,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,anonsoyo,anonsoyo
Faze Clan！,93.095,1,16777215,2026-02-04 23:51:15,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,Faze Clan,Faze Clan
慈爱cosmos,1245.999,5,41194,2026-02-01 09:10:18,27730904912,1,秘密。（Sub rosa.）,颂乐人偶,113740078909891,cosmos,cosmos
